workload_id,arrival_pattern,burst_pattern,n_processes,arrival_mean,arrival_std,arrival_range,burst_mean,burst_std,burst_min,burst_max,burst_sum,burst_coefficient_of_variation,workload_density,short_job_ratio,arrival_clustering_score,burst_variability_index,priority_mean,priority_std,priority_min,priority_max,priority_span,best_algorithm
793,tight,medium,7,18.142857142857142,0.6388765649999398,2.0,8.0,1.1952286093343936,6.0,10.0,56.0,0.14940357614812375,18.666666666666668,0.0,0.7870411450000201,0.23904572186687872,5.714285714285714,3.2387954425013237,1.0,10.0,9.0,SJF_NP
794,scattered,medium,8,11.0,6.461423991660043,19.0,7.0,1.3228756555322954,5.0,9.0,56.0,0.18898223647761617,2.8,0.0,0.6769288004169979,0.2645751311064591,6.0,3.0,2.0,10.0,8.0,SJF_NP
795,clustered,mixed,10,8.2,3.2186953878862163,7.0,12.7,5.657738063926255,3.0,20.0,127.0,0.44549118610084754,15.875,0.1,0.597663076514223,0.31431878132923635,4.5,1.6881943016134133,2.0,8.0,6.0,SRTF
796,clustered,short,6,11.5,4.716990566028302,13.0,2.6666666666666665,0.7453559924999298,2.0,4.0,16.0,0.279508497082658,1.1428571428571428,1.0,0.6630721024265499,0.2484519974999766,4.833333333333333,2.91070819942883,1.0,10.0,9.0,SJF_NP
797,scattered,medium,9,7.888888888888889,5.1735318785879185,16.0,7.444444444444445,1.640535895581489,5.0,10.0,67.0,0.2203704934067174,3.9411764705882355,0.0,0.6956745953771812,0.2734226492635815,7.777777777777778,1.9876159799998132,3.0,10.0,7.0,SJF_NP
798,clustered,medium,12,8.583333333333334,2.059867849051379,5.0,8.083333333333334,1.4976833963009524,5.0,10.0,97.0,0.18528042013802126,16.166666666666668,0.0,0.6566886918247701,0.24961389938349207,4.583333333333333,3.0675270532176606,1.0,10.0,9.0,SJF_NP
799,mixed,mixed,5,6.2,4.707440918375928,13.0,9.6,3.5552777669262356,4.0,13.0,48.0,0.370341434016239,3.4285714285714284,0.2,0.6637542201160052,0.3555277766926236,6.2,2.785677655436824,3.0,10.0,7.0,SRTF
800,clustered,short,8,5.25,5.018714974971183,11.0,2.25,1.1989578808281798,1.0,4.0,18.0,0.5328701690201376,1.5,1.0,0.5817737520857347,0.29973947020704494,5.625,3.119995993587171,1.0,10.0,9.0,SJF_NP
801,clustered,mixed,6,9.166666666666666,6.841458583924597,14.0,10.5,3.593976442141304,5.0,16.0,63.0,0.3422834706475258,4.2,0.0,0.5439027610716936,0.2994980368451087,4.666666666666667,3.091206165165235,1.0,10.0,9.0,SJF_NP
802,ordered,medium,6,7.666666666666667,6.523461930260308,18.0,8.333333333333334,2.0548046676563256,5.0,10.0,50.0,0.24657656008916987,2.6315789473684212,0.0,0.6566598984073522,0.3424674446093876,7.166666666666667,2.034425935955617,4.0,10.0,6.0,SRTF
803,scattered,medium,10,10.1,6.315853069855252,18.0,6.9,1.972308292331602,5.0,10.0,69.0,0.2858417814559073,3.6315789473684212,0.0,0.6675866805339341,0.32871804872193366,3.6,2.2891046284519194,1.0,7.0,6.0,SJF_NP
804,scattered,mixed,12,10.166666666666666,5.969831562857438,20.0,8.833333333333334,5.913731666403391,1.0,17.0,106.0,0.6694790564981787,5.0476190476190474,0.3333333333333333,0.7157223065305982,0.3478665686119642,5.583333333333333,3.0127045804208694,1.0,10.0,9.0,SRTF
805,scattered,short,8,10.125,6.333196270446701,18.0,2.375,1.1110243021644486,1.0,4.0,19.0,0.46779970597753634,1.0,1.0,0.6666738805028052,0.27775607554111215,7.375,3.2379584617471546,2.0,10.0,8.0,SRTF
806,tight,medium,9,4.0,0.816496580927726,2.0,7.0,1.5634719199411433,5.0,10.0,63.0,0.22335313138825574,21.0,0.0,0.7278344730240913,0.26057865332352387,5.444444444444445,3.02254900194121,1.0,9.0,8.0,SJF_NP
807,ordered,short,9,12.555555555555555,5.619630496178574,16.0,2.7777777777777777,1.0304020550550783,1.0,4.0,25.0,0.3709447396862881,1.4705882352941178,1.0,0.6694335002247898,0.2576005137637696,5.333333333333333,3.0912061651652345,1.0,10.0,9.0,SRTF
808,ordered,medium,10,8.2,7.152621896899067,19.0,6.7,1.9519221295943134,5.0,10.0,67.0,0.29133166108999725,3.35,0.0,0.6423689051550466,0.3253203549323856,6.0,2.8635642126552705,1.0,10.0,9.0,SJF_NP
809,ordered,medium,9,9.666666666666666,5.41602560309064,15.0,7.555555555555555,1.4229164972072998,6.0,10.0,68.0,0.1883271834289817,4.25,0.0,0.661498399806835,0.28458329944146,5.333333333333333,2.4037008503093262,3.0,10.0,7.0,SJF_NP
810,tight,short,8,0.25,0.4330127018922193,1.0,2.375,0.9921567416492215,1.0,4.0,19.0,0.4177502068343037,9.5,1.0,0.7834936490538904,0.24803918541230538,4.75,2.817356917396161,1.0,9.0,8.0,SJF_NP
811,mixed,mixed,5,9.4,6.829348431585549,16.0,6.4,5.986651818838306,1.0,17.0,32.0,0.9354143465473267,1.8823529411764706,0.6,0.5982736216714383,0.35215598934342973,6.0,2.6076809620810595,1.0,8.0,7.0,SRTF
812,ordered,medium,7,8.714285714285714,5.390846361175202,15.0,9.0,1.6903085094570331,5.0,10.0,63.0,0.187812056585469,3.9375,0.0,0.6630721024265498,0.2817180849095055,5.714285714285714,2.602981022612657,1.0,9.0,8.0,SRTF
813,scattered,medium,5,11.2,6.43117407632541,18.0,8.0,1.4142135623730951,6.0,10.0,40.0,0.1767766952745398,2.1052631578947367,0.0,0.6615171538776099,0.282842712474619,6.0,2.280350850198276,3.0,10.0,7.0,FCFS
814,scattered,short,12,13.583333333333334,4.645039169790594,15.0,2.4166666666666665,1.2555432644432805,1.0,4.0,29.0,0.5195351436925842,1.8125,1.0,0.709685051888088,0.3138858161108201,6.916666666666667,1.753963764987432,2.0,9.0,7.0,SRTF
815,clustered,short,10,11.1,4.109744517606903,10.0,2.7,0.9,1.0,4.0,27.0,0.3333333332098765,2.4545454545454546,1.0,0.626386862035736,0.225,5.5,3.3241540277189325,1.0,10.0,9.0,SJF_NP
816,scattered,medium,6,9.333333333333334,6.262764742685312,16.0,7.666666666666667,1.3743685418725535,6.0,10.0,46.0,0.1792654619599941,2.7058823529411766,0.0,0.6316020739596875,0.2748737083745107,5.5,1.2583057392117916,4.0,7.0,3.0,SJF_NP
817,scattered,mixed,5,10.4,6.681317235396026,16.0,13.8,4.019950248448356,8.0,20.0,69.0,0.29130074262007644,4.0588235294117645,0.0,0.6069813390943515,0.3092269421883351,6.0,2.756809750418044,2.0,9.0,7.0,SRTF
818,tight,medium,11,6.0,0.9534625892455924,2.0,8.090909090909092,1.6211413181933645,5.0,10.0,89.0,0.20036578087553913,29.666666666666668,0.0,0.6821791369181358,0.27019021969889406,6.909090909090909,2.8747978728803445,2.0,10.0,8.0,SJF_NP
819,clustered,mixed,5,11.2,7.19444229944198,15.0,8.2,5.670978751503131,1.0,18.0,41.0,0.6915827744892132,2.5625,0.2,0.5503473562848762,0.31505437508350725,3.2,1.9390719429665317,1.0,6.0,5.0,SJF_NP
820,clustered,medium,12,9.5,4.924428900898052,12.0,7.916666666666667,1.4976833963009524,5.0,10.0,95.0,0.1891810605614869,7.3076923076923075,0.0,0.621197776853996,0.24961389938349207,4.583333333333333,2.3614378858841256,1.0,9.0,8.0,SRTF
821,mixed,mixed,5,12.8,6.8527366796047255,17.0,10.2,6.273754856543249,2.0,20.0,51.0,0.6150740054831545,2.8333333333333335,0.2,0.6192924066886263,0.33019762402859204,4.2,2.5612496949731396,1.0,8.0,7.0,SRTF
822,tight,medium,8,19.5,0.5,1.0,6.875,1.4523687548277813,5.0,10.0,55.0,0.21125363703513128,27.5,0.0,0.75,0.24206145913796354,4.25,1.984313483298443,1.0,8.0,7.0,SJF_NP
823,ordered,short,9,12.0,4.83045891539648,15.0,2.6666666666666665,1.0540925533894598,1.0,4.0,24.0,0.3952847073728157,1.5,1.0,0.69809631778772,0.26352313834736496,6.666666666666667,2.494438257849294,3.0,10.0,7.0,SJF_NP
824,mixed,mixed,8,11.75,4.736823830374104,13.0,9.375,5.31360282670807,1.0,16.0,75.0,0.5667843014550705,5.357142857142857,0.25,0.661655440687564,0.3321001766692544,5.625,2.912795049432761,1.0,9.0,8.0,SRTF
825,clustered,mixed,5,9.2,0.4,1.0,8.2,7.573638491504594,1.0,20.0,41.0,0.9236144500708513,20.5,0.4,0.8,0.3786819245752297,6.2,2.3151673805580453,3.0,10.0,7.0,SJF_NP
826,scattered,medium,7,14.428571428571429,5.038626311013828,14.0,7.0,1.0690449676496976,5.0,8.0,49.0,0.15272070964242526,3.2666666666666666,0.0,0.6640915792657448,0.2672612419124244,5.857142857142857,2.4743582965269675,1.0,9.0,8.0,SJF_NP
827,tight,short,11,11.818181818181818,0.8331955809010617,2.0,2.5454545454545454,1.304790917673393,1.0,4.0,28.0,0.5125964317417415,9.333333333333334,1.0,0.7222681396996461,0.32619772941834824,5.636363636363637,2.8049542946439114,1.0,10.0,9.0,SJF_NP
828,clustered,mixed,5,9.8,2.6381811916545836,6.0,10.6,5.314132102234569,5.0,18.0,53.0,0.501333217144645,7.571428571428571,0.0,0.6231169726207737,0.37958086444532635,6.2,2.6381811916545836,2.0,9.0,7.0,SRTF
829,scattered,short,10,10.1,5.940538696111658,19.0,2.6,0.66332495807108,2.0,4.0,26.0,0.2551249837753673,1.3,1.0,0.702973065194417,0.22110831935702668,5.4,2.0591260281974,2.0,8.0,6.0,SJF_NP
830,clustered,medium,11,10.181818181818182,6.117310487731172,14.0,7.909090909090909,1.928473039599675,5.0,10.0,87.0,0.24382992451625626,5.8,0.0,0.5921793008179219,0.3214121732666125,5.636363636363637,3.3917742011232055,1.0,10.0,9.0,SRTF
831,tight,short,6,18.666666666666668,0.7453559924999298,2.0,3.0,1.0,1.0,4.0,18.0,0.3333333332222222,6.0,1.0,0.7515480025000234,0.25,5.666666666666667,1.699673171197595,3.0,8.0,5.0,SJF_NP
832,scattered,mixed,5,9.8,5.635601121442148,15.0,9.4,3.9293765408777,2.0,13.0,47.0,0.4180187808999661,2.9375,0.2,0.6477749299098657,0.3274480450731417,5.4,3.1368774282716245,1.0,9.0,8.0,SRTF
833,clustered,medium,9,7.777777777777778,6.745826327404684,14.0,8.0,1.247219128924647,5.0,9.0,72.0,0.15590239109609308,4.8,0.0,0.5502782448396877,0.2494438257849294,5.0,2.211083193570267,1.0,8.0,7.0,SJF_NP
834,ordered,medium,7,10.142857142857142,5.48839220351387,16.0,6.714285714285714,1.5779087167410373,5.0,10.0,47.0,0.23500768118174908,2.764705882352941,0.0,0.6771533997933017,0.26298478612350623,4.285714285714286,3.6922422809485957,1.0,10.0,9.0,SJF_NP
835,tight,medium,11,16.454545454545453,0.7820295697311479,2.0,7.454545454545454,1.7248787237282068,5.0,10.0,82.0,0.23138617022518326,27.333333333333332,0.0,0.739323476756284,0.28747978728803447,4.818181818181818,2.979267201486171,1.0,9.0,8.0,SJF_NP
836,ordered,medium,7,8.142857142857142,4.453844933748542,15.0,7.714285714285714,1.979486637221574,5.0,10.0,54.0,0.2566001196065707,3.375,0.0,0.7216346916407161,0.329914439536929,4.285714285714286,1.979486637221574,2.0,7.0,5.0,SJF_NP
837,scattered,short,5,11.0,4.774934554525329,13.0,2.2,1.16619037896906,1.0,4.0,11.0,0.5300865356540788,0.7857142857142857,1.0,0.6589332461053337,0.291547594742265,7.0,2.756809750418044,2.0,10.0,8.0,SRTF
838,clustered,short,9,7.444444444444445,5.599823630379624,13.0,2.111111111111111,1.1967032904743342,1.0,4.0,19.0,0.5668594531140669,1.3571428571428572,1.0,0.6000125978300268,0.29917582261858355,4.777777777777778,2.615244954653293,2.0,10.0,8.0,SJF_NP
839,scattered,medium,6,8.5,6.849574196011505,20.0,8.333333333333334,1.247219128924647,6.0,10.0,50.0,0.14966629545299767,2.380952380952381,0.0,0.6738298001899283,0.2494438257849294,5.0,2.70801280154532,2.0,9.0,7.0,SJF_NP
840,tight,short,10,12.9,0.8306623862918074,2.0,2.1,1.2206555615733703,1.0,4.0,21.0,0.5812645528533836,7.0,1.0,0.7231125379027308,0.3051638903933426,4.4,2.5377155080899043,1.0,9.0,8.0,SJF_NP
841,ordered,medium,10,9.8,6.660330322138685,17.0,7.4,1.4966629547095764,5.0,10.0,74.0,0.20225175060909792,4.111111111111111,0.0,0.6299816487700731,0.2494438257849294,4.2,2.6381811916545845,1.0,9.0,8.0,SJF_NP
842,ordered,medium,7,5.571428571428571,6.388765649999399,20.0,6.571428571428571,1.9897697538834458,5.0,10.0,46.0,0.30279104945792573,2.1904761904761907,0.0,0.6957730642857429,0.3316282923139076,5.428571428571429,3.0169588688489823,1.0,10.0,9.0,SRTF
843,ordered,short,6,10.666666666666666,5.312459150169743,14.0,2.1666666666666665,1.0671873729054748,1.0,4.0,13.0,0.4925480180367355,0.8666666666666667,1.0,0.6458360566553505,0.2667968432263687,3.8333333333333335,1.9507833184532708,1.0,7.0,6.0,FCFS
844,scattered,short,8,8.375,6.362733296312206,19.0,3.125,1.0532687216470449,1.0,4.0,25.0,0.3370459908191996,1.25,1.0,0.6818633351843897,0.2633171804117612,6.25,2.48746859276655,1.0,9.0,8.0,SRTF
845,clustered,medium,9,10.0,1.9436506316151,5.0,7.222222222222222,1.8724777273725242,5.0,10.0,65.0,0.25926614683106647,10.833333333333334,0.0,0.6760582280641501,0.31207962122875404,6.666666666666667,2.6246692913372702,2.0,10.0,8.0,SJF_NP
846,scattered,long,11,12.0,6.045283661289563,19.0,15.545454545454545,2.606412943060264,12.0,20.0,171.0,0.16766399047847133,8.55,0.0,0.6977358169355219,0.2896014381178071,5.363636363636363,3.3377381364883307,1.0,10.0,9.0,SRTF
847,ordered,short,8,10.75,5.889609494694874,19.0,3.0,0.7071067811865476,2.0,4.0,24.0,0.23570226031694844,1.2,1.0,0.7055195252652563,0.23570226039551587,6.875,3.018174116912409,2.0,10.0,8.0,SJF_NP
848,scattered,medium,6,8.166666666666666,6.039223643997813,18.0,6.833333333333333,1.5723301886761007,5.0,9.0,41.0,0.23009710074819567,2.1578947368421053,0.0,0.6821461240001151,0.31446603773522014,4.833333333333333,2.6087459737497545,1.0,9.0,8.0,SRTF
849,tight,medium,12,17.166666666666668,0.7993052538854533,2.0,7.916666666666667,1.114924013354971,6.0,9.0,95.0,0.14083250693231222,31.666666666666668,0.0,0.7335649153715156,0.27873100333874273,5.75,3.3942353090693835,1.0,10.0,9.0,SRTF
850,ordered,short,11,13.363636363636363,4.47767649309991,14.0,1.9090909090909092,1.083306844346635,1.0,4.0,21.0,0.5674464419795748,1.4,1.0,0.7014882337933394,0.27082671108665873,6.454545454545454,2.425757102568424,2.0,10.0,8.0,SRTF
851,scattered,mixed,7,8.857142857142858,5.938459911664721,17.0,10.571428571428571,5.900536122303824,1.0,19.0,74.0,0.5581588223272926,4.111111111111111,0.14285714285714285,0.6700855604630711,0.31055453275283285,5.142857142857143,2.6418917155581325,1.0,10.0,9.0,SRTF
852,scattered,long,7,11.142857142857142,5.742786069211937,15.0,14.857142857142858,3.270149469217028,11.0,20.0,104.0,0.22010621425940818,6.5,0.0,0.6410758706742539,0.3270149469217028,4.714285714285714,2.1189138534559038,2.0,7.0,5.0,SJF_NP
853,ordered,short,11,10.181818181818182,5.874725244146731,18.0,2.5454545454545454,0.9875254992000196,1.0,4.0,28.0,0.38795644596188195,1.4736842105263157,1.0,0.6908039345185931,0.2468813748000049,6.2727272727272725,2.5968830649246724,2.0,10.0,8.0,SJF_NP
854,clustered,short,8,8.5,7.762087348130012,17.0,2.125,0.9270248108869579,1.0,3.0,17.0,0.43624696962386394,0.9444444444444444,1.0,0.5687729251038882,0.30900827029565264,5.125,2.6190408549696205,1.0,9.0,8.0,SJF_NP
855,scattered,long,5,14.0,7.127411872482185,20.0,17.0,3.794733192202055,11.0,20.0,85.0,0.22321959952816678,4.0476190476190474,0.0,0.6605994346437055,0.3794733192202055,6.0,3.1622776601683795,2.0,10.0,8.0,SJF_NP
856,tight,medium,7,4.571428571428571,0.4948716593053935,1.0,7.714285714285714,1.6659862556700857,5.0,10.0,54.0,0.2159611812625717,27.0,0.0,0.7525641703473033,0.2776643759450143,5.857142857142857,2.4743582965269675,2.0,8.0,6.0,SJF_NP
857,scattered,long,11,9.363636363636363,6.691551352573798,17.0,14.818181818181818,3.242282636386729,11.0,20.0,163.0,0.218804349680044,9.055555555555555,0.0,0.6282471470792335,0.3242282636386729,5.0,2.796101181678127,1.0,10.0,9.0,SJF_NP
858,ordered,medium,5,9.0,5.932958789676531,16.0,6.8,0.7483314773547882,6.0,8.0,34.0,0.11004874665363816,2.0,0.0,0.6510024241366748,0.2494438257849294,6.2,1.8330302779823362,4.0,8.0,4.0,SRTF
859,scattered,short,7,12.142857142857142,5.642405045180428,18.0,2.142857142857143,1.2453996981544782,1.0,4.0,15.0,0.5811865255342028,0.7894736842105263,1.0,0.7030313134115564,0.31134992453861954,4.0,2.32992949004287,1.0,8.0,7.0,SRTF
860,scattered,short,11,12.181818181818182,7.233987732391913,20.0,2.3636363636363638,0.9791208740244552,1.0,4.0,26.0,0.41424344652739725,1.2380952380952381,1.0,0.6555243936956232,0.2447802185061138,5.545454545454546,2.3879864611933996,1.0,9.0,8.0,SJF_NP
861,scattered,mixed,8,8.625,5.12195031213697,14.0,7.75,5.165994579942956,2.0,16.0,62.0,0.6665799457130808,4.133333333333334,0.375,0.6585366458575354,0.34439963866286377,5.625,3.0388114452858046,2.0,10.0,8.0,SRTF
862,clustered,medium,5,14.2,6.615134163416491,17.0,7.8,1.7204650534085255,5.0,10.0,39.0,0.22057244271640425,2.1666666666666665,0.0,0.6324925464768616,0.28674417556808757,6.8,1.469693845669907,5.0,9.0,4.0,SJF_NP
863,scattered,long,8,12.125,4.567206476611277,14.0,14.375,2.2878756522153907,11.0,18.0,115.0,0.1591565670995641,7.666666666666667,0.0,0.6955195682259149,0.28598445652692384,4.875,2.6190408549696205,1.0,8.0,7.0,SJF_NP
864,scattered,short,6,8.833333333333334,5.398044913567215,18.0,2.1666666666666665,1.0671873729054748,1.0,4.0,13.0,0.4925480180367355,0.6842105263157895,1.0,0.7158923729701465,0.2667968432263687,6.833333333333333,1.8633899812498247,4.0,10.0,6.0,SJF_NP
865,mixed,mixed,5,10.8,2.2271057451320084,6.0,9.8,2.7856776554368237,5.0,13.0,49.0,0.2842528219543439,7.0,0.0,0.6818420364097131,0.3095197394929804,4.2,3.059411708155671,1.0,9.0,8.0,SRTF
866,tight,medium,5,14.8,0.9797958971132713,2.0,7.0,1.4142135623730951,5.0,9.0,35.0,0.20203050888158067,11.666666666666666,0.0,0.6734013676289096,0.282842712474619,7.0,2.756809750418044,3.0,10.0,7.0,SJF_NP
867,mixed,mixed,8,12.875,6.213644260818284,19.0,14.25,3.665719574653795,7.0,19.0,114.0,0.25724347890502114,5.7,0.0,0.6893177869590859,0.2819784288195227,5.0,2.958039891549808,1.0,8.0,7.0,SRTF
868,tight,short,6,15.666666666666666,0.74535599249993,2.0,3.1666666666666665,1.0671873729054748,1.0,4.0,19.0,0.3370065387058321,6.333333333333333,1.0,0.7515480025000233,0.2667968432263687,5.333333333333333,3.636237371545238,1.0,10.0,9.0,SRTF
869,clustered,medium,8,13.25,8.212033852828421,18.0,6.625,1.2183492931011204,5.0,8.0,53.0,0.1839017800629764,2.789473684210526,0.0,0.5677876919563989,0.3045873232752801,5.875,2.9341736485763756,2.0,10.0,8.0,SJF_NP
870,ordered,short,6,9.666666666666666,6.073622386096199,19.0,2.6666666666666665,1.247219128924647,1.0,4.0,16.0,0.46770717317135246,0.8,1.0,0.6963188806951901,0.31180478223116176,4.833333333333333,2.7938424357067015,1.0,9.0,8.0,SJF_NP
871,tight,short,10,8.9,0.7,2.0,3.1,0.9433981132056604,1.0,4.0,31.0,0.3043219719036575,10.333333333333334,1.0,0.7666666666666667,0.2358495283014151,5.5,2.5787593916455256,1.0,10.0,9.0,SRTF
872,scattered,mixed,5,7.8,6.7646138101151045,20.0,11.6,5.817215828899595,4.0,20.0,58.0,0.5014841231377682,2.761904761904762,0.2,0.6778755328516617,0.34218916640585856,5.4,1.4966629547095764,4.0,8.0,4.0,SRTF
873,scattered,short,10,10.5,5.608029957123981,19.0,2.5,1.02469507659596,1.0,4.0,25.0,0.4098780304744327,1.25,1.0,0.7195985021438009,0.25617376914899,4.6,2.576819745345025,1.0,8.0,7.0,SJF_NP
874,ordered,medium,6,9.333333333333334,4.988876515698588,15.0,7.333333333333333,1.7950549357115013,5.0,10.0,44.0,0.2447802184727347,2.75,0.0,0.6881952177688382,0.29917582261858355,6.5,1.2583057392117916,5.0,8.0,3.0,SJF_NP
875,clustered,short,8,10.25,1.5612494995995996,4.0,3.75,0.4330127018922193,3.0,4.0,30.0,0.11547005380713313,6.0,1.0,0.6877501000800801,0.21650635094610965,4.375,2.9553976043842223,1.0,10.0,9.0,SJF_NP
876,ordered,medium,7,10.714285714285714,6.0877930721892906,19.0,8.285714285714286,1.5779087167410373,5.0,10.0,58.0,0.19043725889403793,2.9,0.0,0.6956103463905354,0.26298478612350623,5.714285714285714,2.0503857277724746,3.0,9.0,6.0,SJF_NP
877,scattered,short,9,7.444444444444445,6.32650704243856,16.0,2.888888888888889,0.8748897637790901,1.0,4.0,26.0,0.30284645658793047,1.5294117647058822,1.0,0.6278525269153789,0.21872244094477253,4.888888888888889,3.3481153718487473,1.0,10.0,9.0,SJF_NP
878,clustered,mixed,10,7.1,8.7,18.0,12.2,5.528109984434101,1.0,19.0,122.0,0.4531237691787687,6.421052631578948,0.1,0.5421052631578948,0.29095315707547903,5.3,2.6095976701399777,2.0,10.0,8.0,SRTF
879,ordered,medium,12,12.583333333333334,5.235429516498358,16.0,7.083333333333333,1.4409680388158819,5.0,9.0,85.0,0.20343078192175781,5.0,0.0,0.6920335578530378,0.2881936077631764,6.5,2.692582403567252,2.0,10.0,8.0,SJF_NP
880,tight,short,12,11.833333333333334,0.8975274678557508,2.0,2.75,0.7216878364870323,2.0,4.0,33.0,0.2624319404453092,11.0,1.0,0.7008241773814163,0.2405626121623441,5.75,2.5860201081971503,2.0,10.0,8.0,SJF_NP
881,tight,short,7,10.857142857142858,0.8329931278350429,2.0,3.0,1.0690449676496976,1.0,4.0,21.0,0.3563483224311164,7.0,1.0,0.7223356240549856,0.2672612419124244,7.571428571428571,2.4411439272335804,3.0,10.0,7.0,SJF_NP
882,scattered,medium,6,13.166666666666666,5.7566386797235145,17.0,6.833333333333333,1.3437096247164249,5.0,9.0,41.0,0.19664043285655383,2.2777777777777777,0.0,0.6801867400153603,0.26874192494328497,5.666666666666667,1.3743685418725535,4.0,7.0,3.0,SJF_NP
883,ordered,short,11,12.090909090909092,5.853585466183726,20.0,2.727272727272727,1.212878551284212,1.0,4.0,30.0,0.44472213530781296,1.4285714285714286,1.0,0.721257834943632,0.303219637821053,5.636363636363637,3.023325299693798,1.0,10.0,9.0,SJF_NP
884,scattered,medium,7,9.714285714285714,4.333071682315172,12.0,8.571428571428571,1.178030178747903,7.0,10.0,60.0,0.13743685417122106,4.615384615384615,0.0,0.6666867936680637,0.29450754468697576,4.714285714285714,3.238795442501324,2.0,10.0,8.0,SJF_NP
885,clustered,short,12,11.583333333333334,8.200186312246542,18.0,2.75,1.1636866703140785,1.0,4.0,33.0,0.4231587890512435,1.736842105263158,1.0,0.5684112467238662,0.2909216675785196,7.416666666666667,2.6601482832520613,2.0,10.0,8.0,SJF_NP
886,ordered,medium,8,9.875,7.30475016684349,19.0,7.375,1.9324531042175384,5.0,10.0,59.0,0.2620275395193913,2.95,0.0,0.6347624916578255,0.3220755173695897,5.625,1.5761900266148114,3.0,9.0,6.0,SRTF
887,tight,medium,8,10.125,0.7806247497997998,2.0,7.5,1.4142135623730951,5.0,9.0,60.0,0.18856180829127112,20.0,0.0,0.7397917500667335,0.282842712474619,5.375,3.998046397929869,1.0,10.0,9.0,SJF_NP
888,clustered,medium,6,11.0,3.696845502136472,8.0,7.5,1.8929694486000912,5.0,10.0,45.0,0.2523959264463594,5.0,0.0,0.589239388651503,0.3154949081000152,6.5,2.5,2.0,10.0,8.0,SJF_NP
889,ordered,short,7,10.428571428571429,5.602477586036451,14.0,2.0,0.9258200997725514,1.0,4.0,14.0,0.4629100496548207,0.9333333333333333,1.0,0.6265014942642366,0.23145502494313785,5.428571428571429,3.288818409491811,1.0,10.0,9.0,SRTF
890,clustered,short,9,12.11111111111111,4.3574825669172395,11.0,2.4444444444444446,1.1653431646335017,1.0,4.0,22.0,0.4767312944277697,1.8333333333333333,1.0,0.6368764527568966,0.29133579115837543,5.777777777777778,2.199887763691481,2.0,9.0,7.0,SJF_NP
891,tight,medium,8,7.0,0.8660254037844386,2.0,8.375,1.2183492931011204,6.0,10.0,67.0,0.1454745424424652,22.333333333333332,0.0,0.7113248654051871,0.24366985862022408,6.25,2.8613807855648994,2.0,10.0,8.0,SJF_NP
892,clustered,mixed,7,13.857142857142858,3.0904725218262765,7.0,9.142857142857142,4.61143211187685,4.0,15.0,64.0,0.5043753871813644,8.0,0.2857142857142857,0.6136909347717154,0.38428600932307083,6.285714285714286,2.2497165354319457,2.0,10.0,8.0,SJF_NP
893,mixed,mixed,6,12.0,5.033222956847166,14.0,9.0,6.855654600401044,3.0,20.0,54.0,0.7617393999599227,3.6,0.3333333333333333,0.6644518028768556,0.3808697000222802,3.6666666666666665,1.9720265943665387,1.0,7.0,6.0,SRTF
894,ordered,medium,11,8.818181818181818,4.260136186858175,13.0,6.454545454545454,1.4373989364401722,5.0,10.0,71.0,0.2226956098365105,5.071428571428571,0.0,0.6957045580815588,0.23956648940669537,5.2727272727272725,3.13603423830188,1.0,10.0,9.0,SJF_NP
895,tight,medium,11,4.181818181818182,0.7158188976374373,2.0,8.0,1.4770978917519928,6.0,10.0,88.0,0.18463723644591945,29.333333333333332,0.0,0.7613937007875209,0.29541957835039856,5.181818181818182,3.2702010452008996,1.0,10.0,9.0,SRTF
896,scattered,mixed,11,7.2727272727272725,6.061666573879873,20.0,11.636363636363637,5.381326758890452,2.0,18.0,128.0,0.46245776830240576,6.095238095238095,0.18181818181818182,0.7113492107676251,0.31654863287590895,5.545454545454546,3.5255853508482393,1.0,10.0,9.0,SRTF
897,tight,short,5,1.2,0.7483314773547883,2.0,2.4,1.019803902718557,1.0,4.0,12.0,0.4249182926223495,4.0,1.0,0.7505561742150706,0.25495097567963926,5.8,2.5612496949731396,2.0,9.0,7.0,SRTF
898,scattered,mixed,11,8.272727272727273,6.1951727408730255,20.0,12.454545454545455,7.152413913734889,2.0,20.0,137.0,0.5742814090858882,6.523809523809524,0.2727272727272727,0.7049917742441416,0.37644283756499414,4.909090909090909,2.937362622073366,1.0,10.0,9.0,SRTF
899,clustered,medium,6,16.5,4.272001872658765,12.0,5.5,0.7637626158259734,5.0,7.0,33.0,0.13886593012492862,2.5384615384615383,0.0,0.6713844713339412,0.2545875386086578,5.833333333333333,1.462494064565354,3.0,7.0,4.0,SJF_NP
900,tight,short,6,14.166666666666666,0.6871842709362769,2.0,2.1666666666666665,1.2133516482134197,1.0,4.0,13.0,0.5600084527631128,4.333333333333333,1.0,0.7709385763545744,0.3033379120533549,5.333333333333333,1.247219128924647,3.0,7.0,4.0,SJF_NP
901,clustered,mixed,12,8.5,6.020797289396148,13.0,7.25,5.584576975922169,1.0,17.0,87.0,0.7702864793312941,6.214285714285714,0.5,0.569943050757418,0.32850452799542174,5.416666666666667,2.812422838447701,1.0,10.0,9.0,SRTF
902,scattered,medium,8,11.0,6.614378277661476,19.0,8.125,1.5360257159305635,6.0,10.0,65.0,0.18904931886049406,3.25,0.0,0.6692810861169262,0.3072051431861127,6.25,3.191786333700926,1.0,10.0,9.0,SJF_NP
